mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os01g71474,0.0,6.7,7.7,2.944858445807539
LOC_Os01g71624,0.6,87.8,55.49999999999999,5.794415866350106
LOC_Os01g71860,1.9,437.0,151.0344827586207,7.2387341593609635
LOC_Os01g71970,15.1,142.6,8.919254658385093,3.156923155708434
LOC_Os01g72160,2.4,20.0,6.176470588235294,2.6267826764157833
LOC_Os01g72460,4.0,46.7,9.540000000000001,3.253989266230787
LOC_Os01g72480,18.0,92.3,4.910526315789474,2.295877662520811
LOC_Os01g72530,64.3,559.5,8.583460949464012,3.1015594761463583
LOC_Os01g72600,11.2,73.9,6.139344262295083,2.618084570895865
LOC_Os01g72610,3.3,106.5,25.0,4.643856189774724
LOC_Os01g72900,11.9,62.3,4.906976744186046,2.2948344340050872
LOC_Os01g72970,8.7,51.9,5.453608247422681,2.4472110699268983
LOC_Os01g73020,6.1,40.1,5.788732394366198,2.533247464177001
LOC_Os01g73190,0.0,42.1,43.1,5.429615964201735
LOC_Os01g73200,6.4,549.9,74.44594594594594,6.2181213819361405
LOC_Os01g73300,2.9,16.6,4.512820512820514,2.174029399775049
LOC_Os01g74020,11.5,102.7,8.296,3.0524158941511383
LOC_Os01g74320,5.7,247.8,37.134328358208954,5.21468157967283
LOC_Os01g74370,2.6,22.2,6.444444444444444,2.6880559936852597
LOC_Os02g01880,0.5,9.1,6.733333333333333,2.7513208871432764
LOC_Os02g02730,8.7,56.2,5.896907216494846,2.5599584945912617
LOC_Os02g02780,10.5,47.7,4.234782608695652,2.082287911137967
LOC_Os02g03280,58.2,260.9,4.423986486486486,2.1453469787216464
LOC_Os02g03700,10.6,115.1,10.008620689655173,3.3231712617379943
LOC_Os02g03710,18.8,541.1,27.37878787878788,4.774986671506146
LOC_Os02g03720,0.6,17.1,11.3125,3.499845887083205
LOC_Os02g03740,3.6,31.1,6.978260869565219,2.8028675310652904
LOC_Os02g04130,25.5,168.2,6.384905660377358,2.674665303669388
LOC_Os02g04170,1.7,10.3,4.185185185185185,2.065291460251719
LOC_Os02g05240,0.0,3.5,4.5,2.169925001442312
LOC_Os02g05640,0.0,7.9,8.9,3.1538053360790355
LOC_Os02g06560,0.0,12.2,13.2,3.722466024471091
LOC_Os02g06850,0.0,4.3,5.3,2.4059923596758366
LOC_Os02g06970,0.0,5.4,6.4,2.678071905112638
LOC_Os02g07140,0.0,10.6,11.6,3.5360529002402097
LOC_Os02g07160,16.9,260.5,14.608938547486035,3.8687794538700473
LOC_Os02g07150,6.6,41.6,5.605263157894737,2.4867821067822526
LOC_Os02g07170,0.4,40.2,29.428571428571434,4.879145605125615
LOC_Os02g07690,85.2,462.2,5.3735498839907185,2.425875478900138
LOC_Os02g07700,1.9,14.8,5.448275862068966,2.445799753049531
LOC_Os02g07709,0.0,40.0,41.0,5.357552004618084
LOC_Os02g07730,0.6,5.5,4.0625,2.0223678130284544
LOC_Os02g08200,2.1,33.0,10.96774193548387,3.4551946257508264
LOC_Os02g08330,0.8,24.5,14.166666666666666,3.8244284354165456
LOC_Os02g08420,15.1,83.0,5.217391304347825,2.3833286395515056
LOC_Os02g08490,2.9,20.0,5.384615384615385,2.4288432988038746
LOC_Os02g09650,10.2,67.9,6.151785714285715,2.6210052506466877
LOC_Os02g09810,16.2,114.6,6.720930232558139,2.7486609277985807
LOC_Os02g09830,0.0,9.2,10.2,3.350497247084133
LOC_Os02g09980,0.0,10.6,11.6,3.5360529002402097
LOC_Os02g09990,0.6,6.2,4.5,2.169925001442312
LOC_Os02g10550,0.6,6.5,4.6875,2.228818690495881
LOC_Os02g10710,1.6,31.0,12.307692307692307,3.62148837674627
LOC_Os02g10880,27.3,165.7,5.890459363957596,2.5583801461545344
LOC_Os02g11020,22.5,219.7,9.391489361702128,3.231353967714614
LOC_Os02g11859,24.0,232.6,9.344,3.22404027421793
LOC_Os02g11870,1.6,32.7,12.961538461538462,3.6961650630407665
LOC_Os02g12150,0.0,3.4,4.4,2.137503523749935
LOC_Os02g12270,0.0,4.7,5.7,2.5109619192773796
LOC_Os02g12350,0.3,8.3,7.153846153846154,2.8387190929669393
LOC_Os02g12560,14.7,64.0,4.140127388535032,2.04967515902419
LOC_Os02g12680,0.0,8.5,9.5,3.2479275134435857
LOC_Os02g12820,1.1,14.2,7.238095238095237,2.855610090664825
LOC_Os02g13290,1.9,32.8,11.655172413793103,3.542898441154612
LOC_Os02g13300,5.0,27.4,4.733333333333333,2.2428565238961635
LOC_Os02g13380,17.1,103.3,5.762430939226519,2.52667755543656
LOC_Os02g13790,0.0,6.6,7.6,2.925999418556223
LOC_Os02g13870,0.2,3.9,4.083333333333334,2.0297473433940523
LOC_Os02g13940,0.0,5.2,6.2,2.6322682154995127
LOC_Os02g14540,0.0,9.7,10.7,3.4195388915137843
LOC_Os02g15010,3.9,30.3,6.387755102040816,2.6753090028174102
LOC_Os02g15560,0.0,3.2,4.2,2.070389327891398
LOC_Os02g15704,2.0,21.6,7.533333333333334,2.913288366806669
LOC_Os02g15930,0.0,343.9,344.9,8.43003431857349
LOC_Os02g16040,13.3,56.5,4.020979020979021,2.007546809053348
LOC_Os02g19070,0.0,6.2,7.2,2.84799690655495
LOC_Os02g21040,19.6,100.0,4.902912621359223,2.2936390504559387
LOC_Os02g21300,1.6,135.0,52.30769230769231,5.70895121799661
LOC_Os02g21460,26.1,246.6,9.136531365313653,3.191646557860393
LOC_Os02g21930,0.0,4.0,5.0,2.321928094887362
LOC_Os02g22160,11.3,66.2,5.463414634146341,2.4498029174395204
LOC_Os02g25780,39.7,197.3,4.872235872235872,2.2845839779626007
LOC_Os02g26260,0.0,18.7,19.7,4.300123724569014
LOC_Os02g26430,0.0,11.9,12.9,3.689299160535892
LOC_Os02g26470,0.0,6.0,7.0,2.807354922057604
LOC_Os02g26670,11.8,157.3,12.3671875,3.6284455401371813
LOC_Os02g26700,74.6,400.7,5.313492063492064,2.4096603218243944
LOC_Os02g26710,0.0,4.1,5.1,2.350497247084133
LOC_Os02g26720,8.6,100.3,10.552083333333334,3.399455958079982
LOC_Os02g26794,1.1,10.5,5.476190476190476,2.453172628165615
LOC_Os02g26810,3.2,26.1,6.4523809523809526,2.6898316185751114
LOC_Os02g27360,8.3,41.8,4.602150537634408,2.2023081752931155
LOC_Os02g27490,0.5,5.2,4.133333333333334,2.0473057147783567
LOC_Os02g28170,0.0,16.1,17.1,4.095924419998536
LOC_Os02g28220,0.0,11.6,12.6,3.655351828612554
LOC_Os02g30320,44.1,234.9,5.23059866962306,2.386976079984082
LOC_Os02g30860,0.0,3.1,4.1,2.035623909730721
LOC_Os02g31080,9.8,66.6,6.259259259259259,2.6459919341187157
LOC_Os02g31990,0.0,11.6,12.6,3.655351828612554
LOC_Os02g32060,3.6,49.1,10.891304347826088,3.445104837138196
LOC_Os02g32140,0.0,6.7,7.7,2.944858445807539
LOC_Os02g32490,53.0,234.4,4.359259259259259,2.1240830079876134
LOC_Os02g32520,12.6,79.0,5.882352941176471,2.5563933485243853
LOC_Os02g32590,2.4,49.5,14.852941176470589,3.8926767363888177
LOC_Os02g32840,23.0,526.8,21.991666666666664,4.4588850397177495
LOC_Os02g32970,5.1,41.0,6.885245901639345,2.7835081801032366
LOC_Os02g32980,23.0,181.1,7.5874999999999995,2.9236246113683197
LOC_Os02g32990,9.6,62.4,5.981132075471698,2.580418575576208
LOC_Os02g33070,36.4,161.9,4.355614973262033,2.1228764286378814
LOC_Os02g33120,0.0,10.4,11.4,3.5109619192773796
LOC_Os02g33600,20.2,137.0,6.5094339622641515,2.7025320971023326
LOC_Os02g33680,11.0,148.3,12.441666666666668,3.637107854526023
LOC_Os02g33770,8.6,52.8,5.604166666666667,2.486499861835468
LOC_Os02g33840,0.4,8.5,6.7857142857142865,2.762500686273344
LOC_Os02g34250,0.0,16.6,17.6,4.137503523749935
LOC_Os02g34260,0.0,27.9,28.9,4.8529975876133165
LOC_Os02g34270,0.0,27.5,28.5,4.832890014164741
LOC_Os02g34600,5.5,33.2,5.261538461538462,2.3954847018574434
LOC_Os02g35770,3.3,21.1,5.1395348837209305,2.361637804689334
LOC_Os02g36110,0.0,10.3,11.3,3.4982508675278257
LOC_Os02g36300,3.2,19.8,4.9523809523809526,2.308122295362332
LOC_Os02g36530,97.2,766.7,7.817718940936864,2.9667477184459097
LOC_Os02g37000,12.6,122.6,9.088235294117647,3.184000186654035
LOC_Os02g37490,0.0,3.5,4.5,2.169925001442312
LOC_Os02g38386,7.7,36.1,4.264367816091955,2.0923318807720754
LOC_Os02g38850,0.0,16.9,17.9,4.161887682376894
LOC_Os02g39080,2.0,15.9,5.633333333333333,2.4939888406736657
LOC_Os02g39330,42.1,198.2,4.621809744779582,2.2084578729789826
LOC_Os02g40330,0.2,17.6,15.500000000000002,3.9541963103868754
LOC_Os02g40500,4.4,188.6,35.11111111111111,5.13385574673479
LOC_Os02g40664,3.9,23.0,4.897959183673469,2.29218075149331
LOC_Os02g40700,30.8,153.6,4.861635220125786,2.281441648640492
LOC_Os02g40900,0.0,4.8,5.8,2.5360529002402097
LOC_Os02g41810,0.0,6.2,7.2,2.84799690655495
LOC_Os02g42000,0.5,9.2,6.8,2.765534746362977
LOC_Os02g42290,29.9,178.3,5.802588996763754,2.5366967449640003
LOC_Os02g42900,0.0,4.4,5.4,2.4329594072761065
LOC_Os02g43230,0.0,3.5,4.5,2.169925001442312
LOC_Os02g43330,1.2,9.1,4.59090909090909,2.1987798641144973
LOC_Os02g43430,4.1,22.8,4.666666666666667,2.222392421336448
LOC_Os02g43470,0.3,6.2,5.538461538461538,2.46948528330122
LOC_Os02g44010,13.5,63.2,4.427586206896552,2.146520397107369
LOC_Os02g44250,0.9,8.4,4.947368421052632,2.306661338234052
LOC_Os02g45000,10.3,80.7,7.230088495575221,2.8540133057304957
LOC_Os02g45040,5.0,35.5,6.083333333333333,2.604862058158861
LOC_Os02g45380,4.1,21.9,4.490196078431373,2.1667784461254485
LOC_Os02g45760,7.9,84.1,9.561797752808987,3.2572818907195646
LOC_Os02g46220,45.0,188.1,4.110869565217391,2.0394435970053864
LOC_Os02g46340,2.6,144.6,40.44444444444444,5.337869638756384
LOC_Os02g46473,14.5,75.7,4.948387096774193,2.3069583622286958
LOC_Os02g46780,0.9,9.2,5.368421052631579,2.42449782852791
LOC_Os02g47370,2.7,34.0,9.45945945945946,3.241757746203379
LOC_Os02g47580,11.3,60.0,4.959349593495935,2.3101509271110086
LOC_Os02g47840,3.1,28.9,7.2926829268292686,2.8664496695800215
LOC_Os02g47830,6.2,37.4,5.333333333333333,2.415037499278844
LOC_Os02g48140,1.0,39.1,20.05,4.325530331567558
LOC_Os02g48330,0.2,7.0,6.666666666666667,2.736965594166206
LOC_Os02g48570,0.0,20.1,21.1,4.399171093819823
LOC_Os02g48800,1.1,13.3,6.809523809523809,2.7675539139996292
LOC_Os02g48850,1.9,388.2,134.20689655172413,7.0683149996535395
LOC_Os02g48920,0.0,4.2,5.2,2.37851162325373
LOC_Os02g50110,10.3,66.9,6.008849557522124,2.587088801829544
LOC_Os02g50250,0.0,3.8,4.8,2.263034405833794
LOC_Os02g50404,0.0,4.6,5.6,2.4854268271702415
LOC_Os02g50600,56.7,262.1,4.559792027729636,2.1889680245204066
LOC_Os02g50690,0.8,20.1,11.722222222222223,3.551174187264873
LOC_Os02g50710,29.9,572.5,18.559870550161815,4.214114742998813
LOC_Os02g50730,17.9,167.0,8.88888888888889,3.15200309344505
LOC_Os02g50940,37.4,153.7,4.028645833333333,2.0102949807278794
LOC_Os02g51030,0.7,21.0,12.941176470588236,3.6938968722743204
LOC_Os02g51170,0.0,10.1,11.1,3.4724877714627436
LOC_Os02g51350,45.5,189.9,4.105376344086022,2.037514481408544
LOC_Os02g51360,0.0,7.3,8.3,3.0531113364595623
LOC_Os02g51440,0.7,298.6,176.23529411764707,7.461359067208412
LOC_Os02g51920,0.0,3.7,4.7,2.232660756790275
LOC_Os02g51930,9.1,1071.4,106.1782178217822,6.730344021230767
LOC_Os02g52150,17.1,453.9,25.13259668508287,4.651487832208449
LOC_Os02g52540,4.2,40.9,8.057692307692307,3.010366715558259
LOC_Os02g53250,14.2,77.9,5.1907894736842115,2.3759539765698734
LOC_Os02g53410,21.1,232.8,10.57918552036199,3.403156655140225
LOC_Os02g54140,0.9,351.4,185.4736842105263,7.535070695476828
LOC_Os02g54600,20.0,175.7,8.414285714285715,3.072840806885494
LOC_Os02g55134,4.5,26.5,5.0,2.321928094887362
LOC_Os02g56340,0.0,6.6,7.6,2.925999418556223
LOC_Os02g56380,8.5,43.1,4.6421052631578945,2.2147792372265727
LOC_Os02g56860,0.0,4.0,5.0,2.321928094887362
LOC_Os02g56900,56.8,343.0,5.951557093425606,2.5732671670887814
LOC_Os02g57410,12.5,56.9,4.288888888888889,2.100603940938406
LOC_Os02g57440,29.5,265.5,8.737704918032787,3.1272543851962897
LOC_Os02g57810,0.0,6.1,7.1,2.8278190246173196
LOC_Os02g58290,0.0,21.8,22.8,4.5109619192773796
LOC_Os03g01740,47.3,213.1,4.432712215320911,2.1481897015497364
LOC_Os03g02300,4.9,40.5,7.033898305084746,2.814324476872446
LOC_Os03g02874,0.5,63.3,42.86666666666667,5.4217843317194285
LOC_Os03g03200,9.6,72.4,6.924528301886793,2.7917157982800136
LOC_Os03g03500,9.2,80.7,8.009803921568627,3.001766926174188
LOC_Os03g03700,10.4,62.1,5.535087719298246,2.4686061808178072
LOC_Os03g03690,6.7,30.7,4.116883116883117,2.041552489444506
LOC_Os03g03750,0.0,7.9,8.9,3.1538053360790355
LOC_Os03g04010,0.0,12.3,13.3,3.733354340613827
LOC_Os03g04080,0.0,71.7,72.7,6.1838834590322325
LOC_Os03g04890,2.7,52.5,14.45945945945946,3.8539417156595595
LOC_Os03g05700,0.0,40.4,41.4,5.371558862611963
LOC_Os03g05910,8.1,186.5,20.604395604395606,4.364880240071909
LOC_Os03g06190,4.1,27.1,5.509803921568628,2.4620009782494305
LOC_Os03g06200,60.5,528.5,8.609756097560975,3.1059723686530964
LOC_Os03g06580,1.9,39.1,13.827586206896553,3.7894774313273483
LOC_Os03g06600,0.0,3.4,4.4,2.137503523749935
LOC_Os03g06630,1.8,13.4,5.142857142857143,2.3625700793847084
LOC_Os03g06970,1.2,67.3,31.045454545454543,4.9563101496527935
LOC_Os03g07180,0.8,14.6,8.666666666666666,3.1154772174199357
LOC_Os03g07170,0.3,12.2,10.153846153846153,3.343954401217361
LOC_Os03g07190,4.5,32.1,6.0181818181818185,2.589327693282558
LOC_Os03g08320,72.1,337.3,4.627906976744186,2.210359865841551
LOC_Os03g08410,4.1,22.0,4.509803921568627,2.1730647089728796
LOC_Os03g08900,0.6,13.8,9.25,3.2094533656289497
LOC_Os03g09070,1.7,10.5,4.259259259259259,2.0906025487809066
LOC_Os03g09090,2.4,13.6,4.294117647058823,2.1023617176296776
LOC_Os03g09110,10.8,111.1,9.499999999999998,3.247927513443585
LOC_Os03g09940,15.9,155.3,9.248520710059173,3.20922262671748
LOC_Os03g10050,3.0,26.9,6.975,2.8021932169418253
LOC_Os03g10920,1.1,16.7,8.428571428571427,3.075288127304237
LOC_Os03g11900,17.2,87.4,4.857142857142858,2.2801079191927354
LOC_Os03g12110,33.7,276.2,7.988472622478385,2.9979196895589526
LOC_Os03g12370,10.0,70.1,6.463636363636363,2.6923460360947553
LOC_Os03g12500,38.4,221.8,5.654822335025381,2.4994816978836556
LOC_Os03g12520,0.0,9.4,10.4,3.37851162325373
LOC_Os03g12690,0.0,38.6,39.6,5.307428525192248
LOC_Os03g12820,13.6,410.4,28.17808219178082,4.816501519644917
LOC_Os03g12890,26.6,127.1,4.641304347826087,2.2145303035634774
LOC_Os03g13050,24.7,372.8,14.544747081712064,3.86242630455128
LOC_Os03g13300,15.9,101.2,6.047337278106509,2.596300044655437
LOC_Os03g13450,1.2,20.6,9.818181818181818,3.2954558835261714
LOC_Os03g13740,9.0,57.4,5.84,2.5459683691052923
LOC_Os03g14180,0.0,264.0,265.0,8.049848549450562
LOC_Os03g14370,20.5,103.1,4.841860465116278,2.2755615037099566
LOC_Os03g15270,24.5,274.8,10.815686274509805,3.4350533046551224
LOC_Os03g15330,1.8,13.6,5.214285714285714,2.382469636822413
LOC_Os03g15960,12.1,452.4,34.61068702290076,5.113145674203335
LOC_Os03g16020,1.8,394.2,141.14285714285714,7.141012309527073
LOC_Os03g16030,0.0,251.3,252.3,7.978996396088938
LOC_Os03g16040,13.9,557.5,37.48322147651007,5.228173044908516
LOC_Os03g16200,0.0,5.8,6.8,2.765534746362977
LOC_Os03g16334,3.5,28.8,6.622222222222223,2.727315424132487
LOC_Os03g16460,2.6,14.5,4.305555555555555,2.106199403831925
LOC_Os03g16920,0.5,206.4,138.26666666666668,7.111309583204707
LOC_Os03g17460,0.0,3.4,4.4,2.137503523749935
LOC_Os03g17470,11.5,252.7,20.296,4.3431235194018525
LOC_Os03g17480,3.1,71.9,17.780487804878053,4.152222999708854
LOC_Os03g17810,0.0,8.4,9.4,3.232660756790275
LOC_Os03g18040,0.0,7.4,8.4,3.070389327891398
LOC_Os03g18490,0.0,4.5,5.5,2.4594316186372973
LOC_Os03g18550,12.5,73.4,5.511111111111112,2.4623432140572006
LOC_Os03g18870,10.7,190.7,16.384615384615383,4.034269902084746
LOC_Os03g19000,0.8,11.8,7.111111111111112,2.830074998557688
LOC_Os03g19250,75.7,335.2,4.383311603650586,2.132021241733234
LOC_Os03g19260,12.3,80.9,6.157894736842105,2.622437206139819
LOC_Os03g19720,59.2,397.7,6.622923588039867,2.7274682132376284
LOC_Os03g20120,28.1,242.8,8.378006872852234,3.0666070677119284
LOC_Os03g20170,12.2,55.3,4.265151515151516,2.0925969927217762
LOC_Os03g20330,5.6,30.9,4.833333333333333,2.273018494406416
LOC_Os03g20600,45.3,448.1,9.699784017278619,3.2779526235193366
LOC_Os03g20870,15.9,140.8,8.390532544378699,3.068762380957332
LOC_Os03g20949,30.3,125.3,4.035143769968051,2.0126200768549336
LOC_Os03g21000,16.6,104.0,5.965909090909091,2.5767419939161877
LOC_Os03g21030,45.8,255.9,5.489316239316239,2.456626455317412
LOC_Os03g21390,5.9,34.2,5.101449275362319,2.350907161859128
LOC_Os03g21470,0.0,5.6,6.6,2.722466024471091
LOC_Os03g22020,3.1,148.0,36.34146341463415,5.18354461073144
LOC_Os03g22510,0.0,9.4,10.4,3.37851162325373
LOC_Os03g22820,1.9,41.9,14.793103448275861,3.8868528423719733
LOC_Os03g23940,1.7,18.6,7.2592592592592595,2.8598223419517397
LOC_Os03g24100,12.3,61.7,4.714285714285714,2.237039197300849
LOC_Os03g25490,0.7,16.7,10.411764705882353,3.380142708832658
LOC_Os03g25610,9.6,50.7,4.8773584905660385,2.2861000157517357
LOC_Os03g25770,3.1,22.4,5.7073170731707314,2.5128127149653205
LOC_Os03g26300,0.0,9.0,10.0,3.321928094887362
LOC_Os03g26310,0.0,11.3,12.3,3.6205864104518777
LOC_Os03g26910,13.8,125.1,8.52027027027027,3.09089919469927
LOC_Os03g26990,0.6,5.8,4.25,2.0874628412503395
LOC_Os03g27230,55.2,308.1,5.5,2.4594316186372973
LOC_Os03g29410,15.7,72.3,4.389221556886228,2.1339650956597596
LOC_Os03g31544,0.0,5.0,6.0,2.584962500721156
LOC_Os03g32230,22.0,163.2,7.139130434782608,2.8357483608334295
LOC_Os03g32420,2.0,216.2,72.39999999999999,6.177917792195843
LOC_Os03g35950,0.0,3.7,4.7,2.232660756790275
LOC_Os03g36279,0.0,6.2,7.2,2.84799690655495
LOC_Os03g37490,1.2,67.6,31.181818181818176,4.962633147535515
LOC_Os03g37930,2.7,40.5,11.216216216216216,3.4875141606053375
LOC_Os03g39980,0.0,7.8,8.8,3.137503523749935
LOC_Os03g40000,2.5,19.4,5.828571428571428,2.5431423250265293
LOC_Os03g42130,10.8,87.1,7.466101694915253,2.9003551595585724
LOC_Os03g43440,13.2,534.1,37.683098591549296,5.23584569409668
LOC_Os03g43570,0.9,10.0,5.7894736842105265,2.5334322000810743
LOC_Os03g43750,0.1,9.5,9.545454545454545,3.254813899028825
LOC_Os03g43770,2.3,45.2,14.000000000000002,3.807354922057604
LOC_Os03g44000,0.0,3.4,4.4,2.137503523749935
LOC_Os03g44100,0.9,10.0,5.7894736842105265,2.5334322000810743
LOC_Os03g44200,5.2,32.7,5.435483870967742,2.4424084707949834
LOC_Os03g45390,13.4,72.1,5.076388888888888,2.343802594510125
LOC_Os03g45830,0.0,35.4,36.4,5.185866545311334
LOC_Os03g45850,0.0,7.7,8.7,3.1210154009613658
LOC_Os03g45860,0.0,45.5,46.5,5.539158811108031
LOC_Os03g46200,6.8,89.9,11.653846153846155,3.542734265331859
LOC_Os03g46570,8.7,50.5,5.309278350515465,2.4085157798834533
LOC_Os03g47034,46.6,307.9,6.489495798319327,2.698106392319694
LOC_Os03g47050,2.0,11.7,4.233333333333333,2.081794091163647
LOC_Os03g47160,0.0,233.5,234.5,7.873444112515377
LOC_Os03g47280,6.1,70.7,10.098591549295776,3.336082189197223
LOC_Os03g47300,0.0,14.4,15.4,3.944858445807539
LOC_Os03g47530,2.1,51.3,16.870967741935484,4.076470825860066
LOC_Os03g48590,0.0,9.6,10.6,3.4059923596758366
LOC_Os03g48760,1.2,51.7,23.954545454545453,4.582227532999918
LOC_Os03g48770,0.0,46.9,47.9,5.581953750848818
LOC_Os03g49380,35.3,199.9,5.53443526170799,2.4684361107375414
LOC_Os03g49430,0.0,4.2,5.2,2.37851162325373
LOC_Os03g49770,12.0,61.2,4.7846153846153845,2.258402957102148
LOC_Os03g50130,50.9,359.1,6.938342967244702,2.7945911558324
LOC_Os03g50250,0.0,5.9,6.9,2.786596361890807
LOC_Os03g50580,0.0,61.2,62.2,5.958842675243241
LOC_Os03g50590,0.0,8.0,9.0,3.169925001442312
LOC_Os03g50600,0.0,4.3,5.3,2.4059923596758366
LOC_Os03g50710,9.0,186.6,18.759999999999998,4.229587922740651
LOC_Os03g50720,0.7,20.2,12.470588235294118,3.6404576133128597
LOC_Os03g51010,2.6,18.2,5.333333333333333,2.415037499278844
LOC_Os03g51390,32.2,193.1,5.846385542168674,2.547544971366739
LOC_Os03g51459,0.0,10.0,11.0,3.4594316186372973
LOC_Os03g51470,0.3,5.8,5.230769230769231,2.3870231231092474
LOC_Os03g51760,3.6,34.7,7.7608695652173925,2.956218307972087
LOC_Os03g51930,3.6,25.3,5.717391304347827,2.51535703323529
LOC_Os03g52380,9.7,117.3,11.05607476635514,3.4667673719386416
LOC_Os03g52390,23.4,203.3,8.372950819672132,3.0657361511703414
LOC_Os03g52910,0.0,103.9,104.9,6.712870867689905
LOC_Os03g53070,31.3,135.1,4.213622291021672,2.0750609968100697
LOC_Os03g53340,0.0,44.5,45.5,5.507794640198696
LOC_Os03g53400,0.0,76.3,77.3,6.272396509037485
LOC_Os03g53730,0.0,6.1,7.1,2.8278190246173196
LOC_Os03g53750,4.7,32.7,5.912280701754386,2.563714767017117
LOC_Os03g55050,3.0,36.0,9.25,3.2094533656289497
LOC_Os03g55240,7.0,149.2,18.775,4.230741002626909
LOC_Os03g55320,42.2,203.2,4.726851851851851,2.2408796487143325
LOC_Os03g55420,5.8,28.3,4.3088235294117645,2.1072940131719085
LOC_Os03g55820,2.1,13.4,4.645161290322581,2.2157286910554372
LOC_Os03g56540,5.9,110.7,16.18840579710145,4.016889013705145
LOC_Os03g56860,6.2,105.4,14.777777777777779,3.8853574340588772
LOC_Os03g57540,0.0,7.7,8.7,3.1210154009613658
LOC_Os03g57640,9.2,48.9,4.892156862745098,2.290470663365765
LOC_Os03g57900,8.9,55.3,5.686868686868686,2.5076344920006197
LOC_Os03g57960,0.0,3.3,4.3,2.1043366598147357
LOC_Os03g58010,13.0,87.6,6.328571428571428,2.6618798716100516
LOC_Os03g58170,1.7,37.1,14.11111111111111,3.8187596853298533
LOC_Os03g58500,0.0,198.2,199.2,7.638073837180719
LOC_Os03g58764,2.1,26.3,8.806451612903226,3.138560830532977
LOC_Os03g58790,76.7,498.3,6.4259974259974255,2.683920402922382
LOC_Os03g59320,4.9,121.3,20.72881355932203,4.3735656391655455
LOC_Os03g59990,0.0,3.1,4.1,2.035623909730721
LOC_Os03g60080,115.8,635.3,5.447773972602739,2.445666847371694
LOC_Os03g60419,4.4,25.5,4.907407407407407,2.294961047287093
LOC_Os03g60540,31.3,268.8,8.352941176470589,3.0622842782543427
LOC_Os03g60560,0.9,250.5,132.3684210526316,7.048415171249304
LOC_Os03g60570,3.6,226.7,49.5,5.6293566200796095
LOC_Os03g60580,3.4,190.9,43.61363636363636,5.4467073775580825
LOC_Os03g60780,11.2,175.8,14.491803278688526,3.8571652218285455
LOC_Os03g61270,0.0,24.6,25.6,4.678071905112637
LOC_Os03g61290,1.5,44.8,18.32,4.195347598322219
LOC_Os03g61360,5.3,40.7,6.6190476190476195,2.7266236499447474
LOC_Os03g61490,2.6,26.8,7.722222222222222,2.949016071281195
LOC_Os03g61500,0.0,7.4,8.4,3.070389327891398
LOC_Os03g61740,3.7,28.5,6.276595744680851,2.649982292571566
LOC_Os03g62224,0.0,4.5,5.5,2.4594316186372973
LOC_Os03g62230,14.5,162.6,10.55483870967742,3.3998326276675113
LOC_Os03g62480,7.4,82.1,9.892857142857142,3.3063872439915842
LOC_Os03g62790,38.9,543.6,13.649122807017545,3.7707363308214505
LOC_Os03g63620,0.7,18.0,11.176470588235295,3.4823927670806087
LOC_Os03g64260,13.6,102.3,7.075342465753424,2.8227999799850423
LOC_Os04g01740,0.6,226.4,142.125,7.1510165388922475
LOC_Os04g01910,0.6,7.2,5.124999999999999,2.3575520046180833
LOC_Os04g01950,2.9,223.9,57.66666666666667,5.8496657269155685
LOC_Os04g02050,3.6,173.8,38.00000000000001,5.247927513443586
LOC_Os04g02560,1.4,50.5,21.458333333333336,4.423466121349425
LOC_Os04g03164,8.7,104.8,10.907216494845361,3.4472110699268983
LOC_Os04g03650,0.0,5.0,6.0,2.584962500721156
LOC_Os04g05650,4.3,20.4,4.037735849056603,2.0135465318379477
LOC_Os04g06590,0.0,31.3,32.3,5.013462259806563
LOC_Os04g08350,14.6,150.8,9.730769230769232,3.282553856553218
LOC_Os04g08560,0.4,5.5,4.642857142857143,2.2150128909708506
LOC_Os04g09580,0.1,10.5,10.454545454545453,3.386058432307078
LOC_Os04g09570,0.7,63.3,37.8235294117647,5.241212086077608
LOC_Os04g09900,2.0,11.2,4.066666666666666,2.0238467419543675
LOC_Os04g10010,1.7,64.0,24.074074074074073,4.589408405752348
LOC_Os04g10050,0.0,3.7,4.7,2.232660756790275
LOC_Os04g10060,0.0,18.8,19.8,4.307428525192248
LOC_Os04g10160,1.2,12.1,5.954545454545454,2.573991382900153
LOC_Os04g10569,0.5,16.6,11.733333333333334,3.552541023028779
LOC_Os04g10690,0.0,12.0,13.0,3.700439718141092
LOC_Os04g11820,12.2,60.2,4.636363636363637,2.2129937233341983
LOC_Os04g11980,13.0,80.2,5.8,2.5360529002402097
LOC_Os04g12970,0.0,3.8,4.8,2.263034405833794
LOC_Os04g13140,8.4,40.2,4.382978723404255,2.131911675505581
LOC_Os04g13210,1.2,25.5,12.045454545454545,3.590416930813264
LOC_Os04g14680,3.2,24.0,5.9523809523809526,2.5734668618833267
LOC_Os04g14730,0.0,3.6,4.6,2.2016338611696504
LOC_Os04g19114,0.0,14.3,15.3,3.9354597478052895
LOC_Os04g19670,0.0,9.0,10.0,3.321928094887362
LOC_Os04g21950,31.3,195.8,6.092879256965945,2.607124150645315
LOC_Os04g22080,23.0,142.3,5.970833333333334,2.5779322986536273
LOC_Os04g27060,0.4,106.6,76.85714285714286,6.2641074404990205
LOC_Os04g27810,0.0,140.4,141.4,7.143638309922037
